hsa:84268	CDS	17:5420182..5432877	RPAIN, HRIP, RIP; RPA interacting protein
hsa:708	CDS	17:complement(5432777..5439155)	C1QBP, COXPD33, GC1QBP, HABP1, SF2AP32, SF2p32, gC1Q-R, gC1qR, p32; complement C1q binding protein
hsa:56919	CDS	17:complement(5440917..5468982)	DHX33, DDX33; DEAH-box helicase 33
hsa:51009	CDS	17:complement(5471254..5486817)	DERL2, CGI-101, DERtrin-2, F-LAN-1, F-LANa, FLANa, derlin-2; derlin 2
hsa:79003	CDS	17:5486374..5490811	MIS12, 2510025F08Rik, KNTC2AP, MTW1, hMis12; MIS12 kinetochore complex component
hsa:728392	CDS	17:complement(5499427..5501006)	uncharacterized LOC728392
hsa:124900388	CDS	17:complement(5499427..5501006)	uncharacterized LOC124900388
hsa:22861	CDS	17:complement(5501396..5584509)	NLRP1, AIADK, CARD7, CIDED, CLR17.1, DEFCAP, DEFCAP-L/S, JRRP, MSPC, NAC, NALP1, PP1044, SLEV1, VAMAS1; NLR family pyrin domain containing 1
hsa:101928044	CDS	17:complement(5511952..5512726)	zinc finger CCHC domain-containing protein 9-like
hsa:23302	CDS	17:6069116..6124427	WSCD1; WSC domain containing 1
hsa:23746	CDS	17:complement(6423738..6435121)	AIPL1, AIPL2, LCA4; AIP like 1 HSP90 co-chaperone
hsa:54478	CDS	17:6444455..6451469	PIMREG, CATS, FAM64A, RCS1; PICALM interacting mitotic regulator
hsa:83394	CDS	17:complement(6451263..6556555)	PITPNM3, ACKR6, CORD5, NIR1, RDGBA3; PITPNM family member 3
hsa:9851	CDS	17:complement(6578147..6640711)	JBTS38, MNR, OFIP, SRTD21; KIAA0753
hsa:122526780	CDS	17:complement(6636780..6640316)	uncharacterized LOC122526780
hsa:84817	CDS	17:6641060..6644541	TXNDC17, TRP14, TXNL5; thioredoxin domain containing 17
hsa:51003	CDS	17:complement(6643311..6651605)	MED31, 3110004H13Rik, CGI-125, SEP10, Soh1; mediator complex subunit 31
hsa:388327	CDS	17:6651762..6653476	C17orf100; chromosome 17 open reading frame 100
hsa:100616401	miRNA	17:complement(6655440..6655509)	MIR4520-1, MIR4520A, hsa-mir-4520-1, mir-4520-1; microRNA 4520-1
hsa:100616466	miRNA	17:6655449..6655502	MIR4520-2, MIR4520B, hsa-mir-4520-2, mir-4520-2; microRNA 4520-2
hsa:284111	CDS	17:complement(6684719..6713369)	SLC13A5, DEE25, EIEE25, INDY, NACT, mIndy; solute carrier family 13 member 5
hsa:54739	CDS	17:6755447..6775647	XAF1, BIRC4BP, HSXIAPAF1, XIAPAF1; XIAP associated factor 1
hsa:162517	CDS	17:6776215..6787646	FBXO39, CT144, FBOX39, Fbx39; F-box protein 39
hsa:83659	CDS	17:complement(6797993..6831729)	TEKT1; tektin 1
hsa:239	CDS	17:6996049..7010754	ALOX12, 12-LOX, 12S-LOX, LOG12; arachidonate 12-lipoxygenase, 12S type
hsa:440400	CDS	17:7012624..7014532	RNASEK; ribonuclease K
hsa:124944	CDS	17:7014782..7017520	BACC1, BAP18, C17orf49, HEPIS; BPTF associated chromatin complex component 1
hsa:406971	miRNA	17:complement(7017615..7017701)	MIR195, MIRN195, miRNA195, mir-195; microRNA 195
hsa:574456	miRNA	17:complement(7017911..7018022)	MIR497, MIRN497, hsa-mir-497, mir-497; microRNA 497
hsa:255877	CDS	17:7023050..7029644	BCL6B, BAZF, ZBTB28, ZNF62; BCL6B transcription repressor
hsa:201232	CDS	17:7036015..7040117	SLC16A13, MCT13; solute carrier family 16 member 13
hsa:162515	CDS	17:complement(7041621..7044092)	SLC16A11, MCT_11, MCT11; solute carrier family 16 member 11
hsa:10462	CDS	17:complement(7074537..7080251)	CLEC10A, CD301, CLECSF13, CLECSF14, DC-ASGPR, HML, HML2, MGL; C-type lectin domain containing 10A
hsa:433	CDS	17:complement(7101322..7115146)	ASGR2, ASGP-R2, ASGPR2, CLEC4H2, HBXBP, HL-2; asialoglycoprotein receptor 2
hsa:432	CDS	17:complement(7173431..7179370)	ASGR1, ASGPR, ASGPR1, CLEC4H1, HL-1; asialoglycoprotein receptor 1
hsa:1742	CDS	17:complement(7187187..7220050)	DLG4, MRD62, PSD95, SAP-90, SAP90; discs large MAGUK scaffold protein 4
hsa:37	CDS	17:7217125..7225266	ACADVL, ACAD6, LCACD, VLCAD; acyl-CoA dehydrogenase very long chain
hsa:442898	miRNA	17:complement(7223297..7223379)	MIR324, MIRN324, hsa-mir-324, mir-324; microRNA 324
hsa:1856	CDS	17:complement(7225342..7234517)	DVL2; dishevelled segment polarity protein 2
hsa:79142	CDS	17:complement(7235038..7240828)	PHF23, hJUNE-1b; PHD finger protein 23
hsa:11337	CDS	17:complement(7240008..7242449)	GABARAP, ATG8A, GABARAP-a, MM46; GABA type A receptor-associated protein
hsa:23399	CDS	17:complement(7243591..7251978)	CTDNEP1, DULLARD, HSA011916, NET56; CTD nuclear envelope phosphatase 1
hsa:23587	CDS	17:7251724..7259940	ELP5, C17orf81, DERP6, HSPC002, MST071, MSTP071; elongator acetyltransferase complex subunit 5
hsa:1366	CDS	17:complement(7259903..7263213)	CLDN7, CEPTRL2, CLDN-7, CPETRL2, Hs.84359, claudin-1; claudin 7
hsa:6517	CDS	17:7281718..7288257	SLC2A4, GLUT4; solute carrier family 2 member 4
hsa:51087	CDS	17:complement(7288263..7294639)	YBX2, CONTRIN, CSDA3, DBPC, MSY2; Y-box binding protein 2
hsa:1984	CDS	17:7306999..7312463	EIF5A, EIF-5A, EIF5A1, FABAS, eIF-4D, eIF5AI; eukaryotic translation initiation factor 5A
hsa:2874	CDS	17:complement(7312661..7315360)	GPS2, AMF-1; G protein pathway suppressor 2
hsa:84461	CDS	17:complement(7315628..7329335)	NEURL4; neuralized E3 ubiquitin protein ligase 4
hsa:9744	CDS	17:7336529..7351477	ACAP1, CENTB1; ArfGAP with coiled-coil, ankyrin repeat and PH domains 1
hsa:147040	CDS	17:7352162..7354944	KCTD11, C17orf36, KCASH1, REN, REN/KCTD11; potassium channel tetramerization domain containing 11
hsa:339168	CDS	17:7355156..7357219	TMEM95, UNQ9390; transmembrane protein 95
hsa:8711	CDS	17:7380047..7389742	TNK1, KOS1; tyrosine kinase non receptor 1
hsa:57048	CDS	17:complement(7389727..7394525)	PLSCR3; phospholipid scramblase 3
hsa:254863	CDS	17:complement(7402975..7404097)	TMEM256, C17orf61; transmembrane protein 256
hsa:57555	CDS	17:7404653..7419860	NLGN2; neuroligin 2
hsa:374768	CDS	17:7420324..7421632	SPEM1, C17orf83; spermatid maturation 1
hsa:201243	CDS	17:7425616..7427568	SPEM2, C17orf74; SPEM family member 2
hsa:107983988	CDS	17:7428857..7432820	SPEM3; SPEM family member 3
hsa:284114	CDS	17:7435435..7437679	TMEM102, CBAP, D2B; transmembrane protein 102
hsa:2256	CDS	17:7438298..7444937	FGF11, FGF-11, FHF-3, FHF3; fibroblast growth factor 11
hsa:1140	CDS	17:7445061..7457710	CHRNB1, ACHRB, CHRNB, CMS1D, CMS2A, CMS2C, SCCMS; cholinergic receptor nicotinic beta 1 subunit
hsa:57659	CDS	17:complement(7459378..7484249)	ZBTB4, KAISO-L1, ZNF903; zinc finger and BTB domain containing 4
hsa:643664	CDS	17:7481446..7483496	SLC35G6, AMAC1L3, TMEM21B; solute carrier family 35 member G6
hsa:5430	CDS	17:7484366..7514616	POLR2A, NEDHIB, POLR2, POLRA, RPB1, RPBh1, RPO2, RPOL2, RpIILS, hRPB220, hsRPB1; RNA polymerase II subunit A
hsa:407977	CDS	17:7549058..7561601	TNFSF12-TNFSF13, TWE-PRIL; TNFSF12-TNFSF13 readthrough
hsa:8742	CDS	17:7549058..7557881	TNFSF12, APO3L, DR3LG, TNF12, TNLG4A, TWEAK; TNF superfamily member 12
hsa:8741	CDS	17:7558282..7561601	TNFSF13, APRIL, CD256, TALL-2, TALL2, TNLG7B, TRDL-1, UNQ383/PRO715, ZTNF2; TNF superfamily member 13
hsa:26168	CDS	17:7561919..7571969	SENP3, SMT3IP1, SSP3, Ulp1; SUMO specific peptidase 3
hsa:1973	CDS	17:7572825..7579006	EIF4A1, DDX2A, EIF-4A, EIF4A, eIF-4A-I, eIF4A-I; eukaryotic translation initiation factor 4A1
hsa:652965	ncRNA	17:7574713..7574847	SNORA48, ACA48, SNORA48A; small nucleolar RNA, H/ACA box 48
hsa:652966	ncRNA	17:7576811..7576958	SNORD10, mgU6-77; small nucleolar RNA, C/D box 10
hsa:26781	ncRNA	17:7577955..7578091	SNORA67, RNU67, U67; small nucleolar RNA, H/ACA box 67
hsa:968	CDS	17:7579638..7582111	CD68, GP110, LAMP4, SCARD1; CD68 molecule
hsa:9526	CDS	17:7583647..7588212	MPDU1, CDGIF, HBEBP2BPA, Lec35, My008, PP3958, PQLC5, SL15, SLC66A5; mannose-P-dolichol utilization defect 1
hsa:6665	CDS	17:complement(7588178..7590094)	SOX15, SOX20, SOX26, SOX27; SRY-box transcription factor 15
hsa:9513	CDS	17:complement(7591230..7614897)	FXR2, FMR1L2, FXR2P; FMR1 autosomal homolog 2
hsa:6462	CDS	17:7614064..7633372	SHBG, ABP, SBP, TEBG; sex hormone binding globulin
hsa:112483	CDS	17:complement(7626234..7627876)	SAT2, SSAT-2, SSAT2; spermidine/spermine N1-acetyltransferase family member 2
hsa:482	CDS	17:7646627..7657770	ATP1B2, AMOG; ATPase Na+/K+ transporting subunit beta 2
hsa:7157	CDS	17:complement(7668421..7687490)	TP53, BCC7, BMFS5, LFS1, P53, TRP53; tumor protein p53
hsa:55135	CDS	17:7686071..7703502	WRAP53, DKCB3, TCAB1, WDR79; WD repeat containing antisense to TP53
hsa:1949	CDS	17:7705202..7711372	EFNB3, EFL6, EPLG8, LERK8; ephrin B3
hsa:146754	CDS	17:7717744..7833742	DNAH2, DNAHC2, DNHD3, SPGF45; dynein axonemal heavy chain 2
hsa:23135	CDS	17:7834217..7854796	KDM6B, JMJD3, NEDCFSA, NEDSST; lysine demethylase 6B
hsa:124904106	CDS	17:complement(7835408..7845528)	translation initiation factor IF-2
hsa:92162	CDS	17:7855066..7856099	TMEM88; transmembrane protein 88
hsa:84316	CDS	17:complement(7856685..7885420)	NAA38, LSMD1, MAK31, PFAAP2; N-alpha-acetyltransferase 38, NatC auxiliary subunit
hsa:124637	CDS	17:7858003..7862282	CYB5D1; cytochrome b5 domain containing 1
hsa:1107	CDS	17:7884796..7912755	CHD3, Mi-2a, Mi2-ALPHA, SNIBCPS, ZFH; chromodomain helicase DNA binding protein 3
hsa:677763	ncRNA	17:7906123..7906260	SCARNA21, ACA68, SCARNA21A; small Cajal body-specific RNA 21
hsa:284023	CDS	17:complement(7913324..7916318)	RNF227, LINC02581; ring finger protein 227
hsa:9196	CDS	17:complement(7921859..7929856)	KCNAB3, AKR6A9, KCNA3.1B, KCNA3B, KV-BETA-3; potassium voltage-gated channel subfamily A regulatory beta subunit 3
hsa:58485	CDS	17:complement(7930345..7931999)	TRAPPC1, BET5, MUM2; trafficking protein particle complex subunit 1
hsa:116840	CDS	17:7932081..7949920	CNTROB, LIP8, PP1221; centrobin, centriole duplication and spindle assembly protein
hsa:3000	CDS	17:8002615..8020342	GUCY2D, CACD, CACD1, CG-E, CORD5, CORD6, CSNB1I, CYGD, GUC1A4, GUC2D, LCA, LCA1, RCD2, RETGC-1, ROS-GC1, ROSGC, retGC; guanylate cyclase 2D, retinal
hsa:247	CDS	17:8039059..8049134	ALOX15B, 15-LOX-2; arachidonate 15-lipoxygenase type B
hsa:242	CDS	17:complement(8072636..8087716)	ALOX12B, 12R-LOX, ARCI2; arachidonate 12-lipoxygenase, 12R type
hsa:100422983	miRNA	17:8088056..8088147	MIR4314; microRNA 4314
hsa:59344	CDS	17:complement(8095900..8118916)	ALOXE3, ARCI3, E-LOX, LI5, eLOX-3, eLOX3; arachidonate epidermal lipoxygenase 3
hsa:84667	CDS	17:complement(8120592..8126634)	HES7, SCDO4, bHLHb37, hHes7; hes family bHLH transcription factor 7
hsa:5187	CDS	17:complement(8140472..8152404)	PER1, PER, RIGUI, hPER; period circadian regulator 1
hsa:102465532	miRNA	17:complement(8144994..8145071)	MIR6883, hsa-mir-6883; microRNA 6883
hsa:6844	CDS	17:complement(8159147..8162948)	VAMP2, NEDHAHM, SYB2, VAMP-2; vesicle associated membrane protein 2
hsa:84314	CDS	17:complement(8172457..8176380)	TMEM107, GRVS638, JBTS29, MKS13, PRO1268; transmembrane protein 107
hsa:727676	ncRNA	17:complement(8173452..8173588)	SNORD118, LCC, U8; small nucleolar RNA, C/D box 118
hsa:100616406	miRNA	17:8186945..8187004	MIR4521, mir-4521; microRNA 4521
hsa:54785	CDS	17:complement(8188345..8190180)	BORCS6, C17orf59, PRO2472; BLOC-1 related complex subunit 6
hsa:9212	CDS	17:complement(8204731..8210575)	AURKB, AIK2, AIM-1, AIM1, ARK-2, ARK2, AurB, IPL1, PPP1R48, STK-1, STK12, STK5, aurkb-sv1, aurkb-sv2; aurora kinase B
hsa:80169	CDS	17:complement(8224815..8248056)	CTC1, AAF-132, AAF132, C17orf68, CRMCC, tmp494178; CST telomere replication complex component 1
hsa:5198	CDS	17:8247608..8270486	PFAS, FGAMS, FGAR-AT, FGARAT, GATD8, PURL; phosphoribosylformylglycinamidine synthase
hsa:399512	CDS	17:complement(8287763..8295400)	SLC25A35; solute carrier family 25 member 35
hsa:29098	CDS	17:8288670..8290087	RANGRF, HSPC165, HSPC236, MOG1, RANGNRF; RAN guanine nucleotide release factor
hsa:22899	CDS	17:8310241..8322511	ARHGEF15, ARGEF15, BSVD5, E5, Ephexin5, Vsm-RhoGEF; Rho guanine nucleotide exchange factor 15
hsa:124900396	ncRNA	17:8329583..8329719	small nucleolar RNA SNORA69
hsa:146852	CDS	17:8339840..8346046	ODF4, CT134, CT136, OPPO1; outer dense fiber of sperm tails 4
hsa:124751	CDS	17:complement(8358822..8376704)	KRABD2, KRBA2; KRAB domain containing 2
hsa:6154	CDS	17:complement(8377516..8383193)	RPL26, DBA11, L26, uL24; ribosomal protein L26
hsa:643904	CDS	17:complement(8390702..8397827)	RNF222; ring finger protein 222
hsa:81565	CDS	17:8413131..8474328	NDEL1, EOPA, MITAP1, NDE1L1, NDE2, NUDEL; nudE neurodevelopment protein 1 like 1
hsa:4628	CDS	17:complement(8474212..8630725)	MYH10, NMMHC-IIB, NMMHCB; myosin heavy chain 10
hsa:146849	CDS	17:complement(8729935..8744836)	CCDC42, CCDC42A; coiled-coil domain containing 42
hsa:388333	CDS	17:complement(8747532..8758546)	SPDYE4; speedy/RINGO cell cycle regulator family member E4
hsa:162387	CDS	17:complement(8797110..8799365)	MFSD6L, SLC73A2; major facilitator superfamily domain containing 6 like
hsa:146850	CDS	17:complement(8802722..8867677)	PIK3R6, C17orf38, HsT41028, p84_PIKAP, p87(PIKAP), p87PIKAP; phosphoinositide-3-kinase regulatory subunit 6
hsa:23533	CDS	17:complement(8878916..8965707)	PIK3R5, F730038I15Rik, FOAP-2, P101-PI3K, p101; phosphoinositide-3-kinase regulatory subunit 5
hsa:9423	CDS	17:9003087..9244000	NTN1, MRMV4, NET1, NTN1L; netrin 1
hsa:9482	CDS	17:complement(9250471..9575820)	STX8, CARB; syntaxin 8
hsa:146845	CDS	17:9576642..9645554	CFAP52, HTX10, WDR16, WDRPUH; cilia and flagella associated protein 52
hsa:124739	CDS	17:9645260..9729687	USP43; ubiquitin specific peptidase 43
hsa:201140	CDS	17:complement(9771438..9791592)	DHRS7C, SDR32C2; dehydrogenase/reductase 7C
hsa:644070	CDS	17:complement(9800608..9822079)	GSG1L2; GSG1 like 2
hsa:9340	CDS	17:9825924..9892099	GLP2R; glucagon like peptide 2 receptor
hsa:5957	CDS	17:complement(9896320..9905271)	RCVRN, RCV1; recoverin
hsa:8522	CDS	17:complement(9910606..10198606)	GAS7; growth arrest specific 7
hsa:8735	CDS	17:complement(10300865..10373006)	MYH13, MyHC-IIL, MyHC-eo; myosin heavy chain 13
hsa:4626	CDS	17:complement(10390322..10421950)	MYH8, DA7, MyHC-peri, MyHC-pn, gtMHC-F; myosin heavy chain 8
hsa:4622	CDS	17:complement(10443263..10469559)	MYH4, MYH2B, MyHC-2B, MyHC-IIb; myosin heavy chain 4
hsa:4619	CDS	17:complement(10492307..10518542)	MYH1, HEL71, MYHSA1, MYHa, MyHC-2X/D, MyHC-2x; myosin heavy chain 1
hsa:4620	CDS	17:complement(10521148..10549658)	MYH2, CMYO6, CMYP6, IBM3, MYH2A, MYHSA2, MYHas8, MYPOP, MyHC-2A, MyHC-IIa; myosin heavy chain 2
hsa:4621	CDS	17:complement(10628532..10678417)	MYH3, CPSFS1A, CPSFS1B, CPSKF1A, CPSKF1B, DA2A, DA2B, DA2B3, DA8, HEMHC, MYHC-EMB, MYHSE1, SMHCE; myosin heavy chain 3
hsa:6341	CDS	17:complement(10672474..10697533)	SCO1, MC4DN4, SCOD1; synthesis of cytochrome C oxidase 1
hsa:56985	CDS	17:10697594..10711558	ADPRM, C17orf48, MDS006, NBLA03831; ADP-ribose/CDP-alcohol diphosphatase, manganese dependent
hsa:388335	CDS	17:complement(10711133..10730023)	TMEM220; transmembrane protein 220
hsa:100289255	CDS	17:complement(10794908..10804099)	TMEM238L, FORCP, LINC00675; transmembrane protein 238 like
hsa:644139	CDS	17:complement(10822470..10838087)	PIRT; phosphoinositide interacting regulator of transient receptor potential channels
hsa:388336	CDS	17:11241213..11564063	SHISA6; shisa family member 6
hsa:1770	CDS	17:11598470..11969748	DNAH9, CILD40, DNAH17L, DNEL1, DYH9, Dnahc9, HL-20, HL20; dynein axonemal heavy chain 9
hsa:7566	CDS	17:complement(11977439..12021527)	ZNF18, HDSG1, KOX11, ZKSCAN6, ZNF535, ZSCAN38, Zfp535; zinc finger protein 18
hsa:6416	CDS	17:12020877..12143828	MAP2K4, JNKK, JNKK1, MAPKK4, MEK4, MKK4, PRKMK4, SAPKK-1, SAPKK1, SEK1, SERK1, SKK1; mitogen-activated protein kinase kinase 4
hsa:100126313	miRNA	17:12081899..12081996	MIR744, MIRN744, hsa-mir-744, mir-744; microRNA 744
hsa:93649	CDS	17:12665890..12768949	MYOCD, MGBL, MYCD; myocardin
hsa:9912	CDS	17:12789498..12991643	ARHGAP44, NPC-A-10, RICH2; Rho GTPase activating protein 44
hsa:100616494	miRNA	17:complement(12917268..12917342)	MIR1269B; microRNA 1269b
hsa:60528	CDS	17:complement(12991612..13018027)	ELAC2, COXPD17, ELC2, HPC2; elaC ribonuclease Z 2
hsa:9955	CDS	17:complement(13494032..13601929)	HS3ST3A1, 3-OST-3A, 3OST3A1; heparan sulfate-glucosamine 3-sulfotransferase 3A1
hsa:100302287	miRNA	17:complement(13543529..13543646)	MIR548H3, MIR548H-3, MIRN548H3, hsa-mir-548h-3; microRNA 548h-3
hsa:1352	CDS	17:14069504..14208677	COX10, MC4DN3; cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10
hsa:146822	CDS	17:complement(14235673..14236862)	CDRT15; CMT1A duplicated region transcript 15
hsa:9953	CDS	17:14301081..14349404	HS3ST3B1, 3-OST-3B, 3OST3B1, h3-OST-3B; heparan sulfate-glucosamine 3-sulfotransferase 3B1
hsa:5376	CDS	17:complement(15229779..15265326)	PMP22, CIDP, CMT1A, CMT1E, DSS, GAS-3, GAS3, HMSNIA, HNPP, Sp110; peripheral myelin protein 22
hsa:100616125	miRNA	17:complement(15251627..15251696)	MIR4731; microRNA 4731
hsa:64518	CDS	17:complement(15303812..15343671)	TEKT3, SPGF81; tektin 3
hsa:284040	CDS	17:complement(15436015..15467621)	CDRT4; CMT1A duplicated region transcript 4
hsa:100533496	CDS	17:complement(15436015..15563483)	TVP23C-CDRT4, FAM18B2, FAM18B2-CDRT4, TVP23C; TVP23C-CDRT4 readthrough
hsa:201158	CDS	17:complement(15502264..15563483)	TVP23C, FAM18B2; trans-golgi network vesicle protein 23 homolog C
hsa:374286	CDS	17:complement(15565482..15619704)	FBXW10B, C170RF1, C17ORF1, C17ORF1A, CDRT1, FBXW10P1, HREP, SM25H2; F-box and WD repeat domain containing 10B
hsa:10626	CDS	17:complement(15627966..15684311)	TRIM16, EBBP; tripartite motif containing 16
hsa:57335	CDS	17:15699752..15720787	ZNF286A, ZNF286; zinc finger protein 286A
hsa:353149	CDS	17:15732277..15744784	TBC1D26; TBC1 domain family member 26
hsa:136	CDS	17:15850362..15975746	ADORA2B, ADORA2; adenosine A2b receptor
hsa:125150	CDS	17:complement(15976560..15999704)	ZSWIM7, ODG10, SPGF71, SWS1; zinc finger SWIM-type containing 7
hsa:54902	CDS	17:15999824..16045015	TTC19, 2010204O13Rik, MC3DN2; tetratricopeptide repeat domain 19
hsa:9611	CDS	17:complement(16029157..16215534)	NCOR1, N-CoR, N-CoR1, PPP1R109, TRAC1, hN-CoR; nuclear receptor corepressor 1
hsa:109623477	ncRNA	17:complement(16153133..16153196)	SNORD163; small nucleolar RNA, C/D box 163
hsa:9487	CDS	17:16217210..16326411	PIGL, CHIME; phosphatidylinositol glycan anchor biosynthesis class L
hsa:100302124	miRNA	17:16282014..16282088	MIR1288, MIRN1288, hsa-mir-1288; microRNA 1288
hsa:201161	CDS	17:complement(16342537..16353469)	CENPV, 3110013H01Rik, CENP-V, PRR6, p30; centromere protein V
hsa:7314	CDS	17:16380779..16382745	UBB, HEL-S-50; ubiquitin B
hsa:51393	CDS	17:16415571..16437003	TRPV2, VRL, VRL-1, VRL1; transient receptor potential cation channel subfamily V member 2
hsa:692087	ncRNA	17:16439509..16439556	SNORD49B, U49B; small nucleolar RNA, C/D box 49B
hsa:26800	ncRNA	17:16440036..16440106	SNORD49A, RNU49, U49, U49A; small nucleolar RNA, C/D box 49A
hsa:692106	ncRNA	17:16441226..16441298	SNORD65, HBII-135, SNORD65A; small nucleolar RNA, C/D box 65
hsa:388341	CDS	17:complement(16441577..16492193)	LRRC75A, C17orf76, FAM211A; leucine rich repeat containing 75A
hsa:57336	CDS	17:complement(16546954..16569212)	ZNF287, ZKSCAN13, ZSCAN45; zinc finger protein 287
hsa:57547	CDS	17:complement(16614247..16653850)	ZNF624; zinc finger protein 624
hsa:9720	CDS	17:16666717..16777881	CCDC144A; coiled-coil domain containing 144A
hsa:23495	CDS	17:complement(16939081..16972118)	TNFRSF13B, CD267, CVID, CVID2, IGAD2, RYZN, TACI, TNFRSF14B; TNF receptor superfamily member 13B
hsa:23164	CDS	17:17042457..17192643	MPRIP, M-RIP, MRIP, RHOIP3, RIP3, p116Rip; myosin phosphatase Rho interacting protein
hsa:201164	CDS	17:complement(17200995..17206333)	PLD6, ZUC; phospholipase D family member 6
hsa:201163	CDS	17:complement(17212212..17237330)	FLCN, BHD, DENND8B, FLCL; folliculin
hsa:8533	CDS	17:complement(17246616..17281246)	COPS3, CSN3, SGN3; COP9 signalosome subunit 3
hsa:56953	CDS	17:17303373..17347663	NT5M, dNT-2, dNT2, mdN; 5',3'-nucleotidase, mitochondrial
hsa:55090	CDS	17:17477000..17493221	MED9, MED25; mediator complex subunit 9
hsa:51655	CDS	17:complement(17494437..17496395)	RASD1, AGS1, DEXRAS1, MGC:26290; ras related dexamethasone induced 1
hsa:10400	CDS	17:complement(17505563..17592142)	PEMT, PEAMT, PEMPT, PEMT2, PLMT, PNMT; phosphatidylethanolamine N-methyltransferase
hsa:10743	CDS	17:17681458..17811453	RAI1, SMCR, SMS; retinoic acid induced 1
hsa:6720	CDS	17:complement(17811334..17836986)	SREBF1, HMD, IFAP2, SREBP1, bHLHd1; sterol regulatory element binding transcription factor 1
hsa:102465466	miRNA	17:complement(17813480..17813545)	MIR6777, hsa-mir-6777; microRNA 6777
hsa:693120	miRNA	17:complement(17813836..17813931)	MIR33B, MIRN33B, hsa-mir-33b, mir-33b; microRNA 33b
hsa:146691	CDS	17:complement(17843511..17972400)	TOM1L2; target of myb1 like 2 membrane trafficking protein
hsa:83450	CDS	17:17972813..18016889	DRC3, CFAP134, LRRC48; dynein regulatory complex subunit 3
hsa:91647	CDS	17:complement(18015059..18039168)	ATPAF2, ATP12, ATP12p, LP3663, MC5DN1; ATP synthase mitochondrial F1 complex assembly factor 2
hsa:79018	CDS	17:18039408..18068405	GID4, C17orf39, VID2, VID24; GID complex subunit 4 homolog
hsa:1819	CDS	17:18087948..18107969	DRG2; developmentally regulated GTP binding protein 2
hsa:51168	CDS	17:18108756..18179800	MYO15A, DFNB3, MYO15; myosin XVA
hsa:124904129	ncRNA	17:18146552..18146651	small nucleolar RNA U13
hsa:54890	CDS	17:18183828..18209954	ALKBH5, ABH5, OFOXD, OFOXD1; alkB homolog 5, RNA demethylase
hsa:3996	CDS	17:18225635..18244875	LLGL1, DLG4, HUGL, HUGL-1, HUGL1, LLGL, Lgl1, Mgl1; LLGL scribble cell polarity complex component 1
hsa:2314	CDS	17:complement(18244815..18259022)	FLII, CMD2J, FLI, FLIL, Fli1; FLII actin remodeling protein
hsa:125170	CDS	17:18260662..18266552	MIEF2, COXPD49, D3B, MID49, SMCR7; mitochondrial elongation factor 2
hsa:7156	CDS	17:complement(18271428..18314994)	TOP3A, MGRISCE2, PEOB5, TOP3, ZGRF7; DNA topoisomerase III alpha
hsa:140775	CDS	17:18315293..18328056	SMCR8, DENND8A; SMCR8-C9orf72 complex subunit
hsa:6470	CDS	17:complement(18327873..18363550)	SHMT1, CSHMT, SHMT; serine hydroxymethyltransferase 1
hsa:102466733	miRNA	17:complement(18340814..18340886)	MIR6778, hsa-mir-6778; microRNA 6778
hsa:645027	CDS	17:18377778..18389647	EVPLL; envoplakin like
hsa:654346	CDS	17:18476789..18494945	LGALS9C, Gal-9B, LGALS9B; galectin 9C
hsa:254272	CDS	17:complement(18634247..18644391)	TBC1D28; TBC1 domain family member 28
hsa:2310	CDS	17:complement(18667629..18682314)	FOXO3B, FKHRL1P1, ZNF286C; forkhead box O3B
hsa:10517	CDS	17:18744054..18779349	FBXW10, Fbw10, HREP, SM25H2, SM2SH2, C17orf1, C17orf1A; F-box and WD repeat domain containing 10
hsa:51030	CDS	17:18781183..18806714	TVP23B, CGI-148, FAM18B, FAM18B1, NPD008, YDR084C; trans-golgi network vesicle protein 23 homolog B
hsa:5636	CDS	17:18856299..18931287	PRPSAP2, PAP41; phosphoribosyl pyrophosphate synthetase associated protein 2
hsa:124904114	ncRNA	17:18943999..18944073	small nucleolar RNA MBII-202
hsa:125206	CDS	17:18950676..19022565	SLC5A10, SGLT-5, SGLT5; solute carrier family 5 member 10
hsa:644815	CDS	17:complement(18968789..19006116)	FAM83G, PAWS1; family with sequence similarity 83 member G
hsa:10750	CDS	17:complement(19020656..19051373)	GRAP, DFNB114; GRB2 related adaptor protein
hsa:26851	ncRNA	17:19061912..19062128	SNORD3B-1, RNU3A1, U3a, U3b1, U3b2; small nucleolar RNA, C/D box 3B-1
hsa:780852	ncRNA	17:complement(19063920..19064136)	SNORD3B-2, U3-2B, U3b2; small nucleolar RNA, C/D box 3B-2
hsa:780854	ncRNA	17:complement(19112420..19112636)	SNORD3D, RNU3-4, U3-4; small nucleolar RNA, C/D box 3D
hsa:400581	CDS	17:19127589..19159187	GRAPL, GRAPLDR; GRB2 related adaptor protein like
hsa:780851	ncRNA	17:19188016..19188232	SNORD3A, RNU3, U3; small nucleolar RNA, C/D box 3A
hsa:780853	ncRNA	17:complement(19190029..19190245)	SNORD3C, RNU3-3, U3-3; small nucleolar RNA, C/D box 3C
hsa:22905	CDS	17:19237366..19336715	EPN2, EHB21; epsin 2
hsa:27077	CDS	17:complement(19334695..19377913)	B9D1, B9, EPPB9, JBTS27, MKS9, MKSR-1, MKSR1; B9 domain containing 1
hsa:100302256	miRNA	17:complement(19344506..19344574)	MIR1180, MIRN1180, hsa-mir-1180, mir-1180; microRNA 1180
